instance_name,algorithm_name,period,base_id,supplier_id,purchase_qty,supplier_grade,purchase_price,transport_cost_per_ton,delivered_unit_cost,iron_qty,unit_iron_cost,purchase_cost,transport_cost,is_selected,is_long_contract_supplier
case_5x30,ga_greedy_only,1,3,5,0.000000,0.650000,941.096515,57.073272,998.169787,0.000000,1535.645827,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,0,3,6,0.000000,0.370000,897.130788,35.800411,932.931199,0.000000,2521.435673,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,1,3,6,0.000000,0.370000,893.248166,35.800411,929.048577,0.000000,2510.942101,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,0,3,7,0.000000,0.310000,921.652600,26.176721,947.829321,0.000000,3057.513938,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,1,3,7,0.000000,0.310000,907.039295,26.176721,933.216016,0.000000,3010.374244,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,0,3,8,0.000000,0.320000,964.597013,33.000000,997.597013,0.000000,3117.490666,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,1,3,8,0.000000,0.320000,864.525103,33.000000,897.525103,0.000000,2804.765947,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,0,3,9,0.000000,0.420000,996.559651,23.357307,1019.916958,0.000000,2428.373709,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,1,3,9,0.000000,0.420000,906.757771,23.357307,930.115078,0.000000,2214.559710,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,0,3,10,0.000000,0.260000,888.146005,13.000000,901.146005,0.000000,3465.946173,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,1,3,10,0.000000,0.260000,971.283957,13.000000,984.283957,0.000000,3785.707526,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,0,3,11,0.000000,0.450000,838.189030,24.373025,862.562055,0.000000,1916.804566,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,1,3,11,0.000000,0.450000,858.504466,24.373025,882.877491,0.000000,1961.949980,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,0,3,12,0.000000,0.260000,964.873022,14.090281,978.963303,0.000000,3765.243474,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,1,3,12,0.000000,0.260000,967.958292,14.090281,982.048573,0.000000,3777.109896,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,0,3,13,0.000000,0.760000,934.892383,13.383533,948.275916,0.000000,1247.731468,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,1,3,13,0.000000,0.760000,907.635872,13.383533,921.019405,0.000000,1211.867638,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,0,3,14,0.000000,0.260000,982.905889,13.000000,995.905889,0.000000,3830.407265,0.000000,0.000000,0,1
case_5x30,ga_greedy_only,1,3,14,0.000000,0.260000,955.261624,13.000000,968.261624,0.000000,3724.083170,0.000000,0.000000,0,1
case_5x30,ga_greedy_only,0,3,15,0.000000,0.930000,840.990395,14.092965,855.083360,0.000000,919.444473,0.000000,0.000000,0,1
case_5x30,ga_greedy_only,1,3,15,0.000000,0.930000,932.357189,14.092965,946.450153,0.000000,1017.688337,0.000000,0.000000,0,1
case_5x30,ga_greedy_only,0,3,16,0.000000,0.680000,852.769355,14.381716,867.151071,0.000000,1275.222163,0.000000,0.000000,0,1
case_5x30,ga_greedy_only,1,3,16,100000.000000,0.680000,818.716819,14.381716,833.098535,68000.000000,1225.144904,81871681.862950,1438171.601930,1,1
case_5x30,ga_greedy_only,0,3,17,0.000000,0.790000,800.326133,33.498162,833.824296,0.000000,1055.473792,0.000000,0.000000,0,1
case_5x30,ga_greedy_only,1,3,17,0.000000,0.790000,838.854982,33.498162,872.353144,0.000000,1104.244486,0.000000,0.000000,0,1
case_5x30,ga_greedy_only,0,3,18,0.000000,0.450000,903.296534,18.025968,921.322502,0.000000,2047.383338,0.000000,0.000000,0,1
case_5x30,ga_greedy_only,1,3,18,0.000000,0.450000,902.910818,18.025968,920.936786,0.000000,2046.526191,0.000000,0.000000,0,1
case_5x30,ga_greedy_only,0,3,19,0.000000,0.770000,941.437216,19.990869,961.428085,0.000000,1248.607902,0.000000,0.000000,0,1
case_5x30,ga_greedy_only,1,3,19,0.000000,0.770000,835.890603,19.990869,855.881472,0.000000,1111.534379,0.000000,0.000000,0,1
case_5x30,ga_greedy_only,0,3,20,0.000000,0.389479,871.474247,19.000000,890.474247,0.000000,2286.319429,0.000000,0.000000,0,1
case_5x30,ga_greedy_only,1,3,20,0.000000,0.389479,986.860105,19.000000,1005.860105,0.000000,2582.576092,0.000000,0.000000,0,1
case_5x30,ga_greedy_only,0,3,21,100000.000000,0.671815,945.396498,10.000000,955.396498,67181.479346,1422.112920,94539649.761618,1000000.000000,1,1
case_5x30,ga_greedy_only,1,3,21,0.000000,0.671815,964.376954,10.000000,974.376954,0.000000,1450.365434,0.000000,0.000000,0,1
case_5x30,ga_greedy_only,0,3,22,100000.000000,0.816304,865.257916,19.000000,884.257916,81630.416835,1083.245622,86525791.646729,1900000.000000,1,1
case_5x30,ga_greedy_only,1,3,22,0.000000,0.816304,839.356834,19.000000,858.356834,0.000000,1051.515927,0.000000,0.000000,0,1
case_5x30,ga_greedy_only,0,3,23,0.000000,0.755508,802.273043,27.000000,829.273043,0.000000,1097.636666,0.000000,0.000000,0,1
case_5x30,ga_greedy_only,1,3,23,0.000000,0.755508,939.308125,27.000000,966.308125,0.000000,1279.018097,0.000000,0.000000,0,1
case_5x30,ga_greedy_only,0,3,24,0.000000,0.611432,880.539359,13.000000,893.539359,0.000000,1461.388012,0.000000,0.000000,0,1
case_5x30,ga_greedy_only,1,3,24,0.000000,0.611432,985.454700,13.000000,998.454700,0.000000,1632.977569,0.000000,0.000000,0,1
case_5x30,ga_greedy_only,0,3,25,0.000000,0.544961,994.851015,12.000000,1006.851015,0.000000,1847.565152,0.000000,0.000000,0,1
case_5x30,ga_greedy_only,1,3,25,0.000000,0.544961,875.709977,12.000000,887.709977,0.000000,1628.942111,0.000000,0.000000,0,1
case_5x30,ga_greedy_only,0,3,26,0.000000,0.637902,911.540900,13.000000,924.540900,0.000000,1449.346781,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,1,3,26,0.000000,0.637902,870.957551,13.000000,883.957551,0.000000,1385.726723,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,0,3,27,0.000000,0.337051,800.331752,18.000000,818.331752,0.000000,2427.918214,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,1,3,27,0.000000,0.337051,945.390584,18.000000,963.390584,0.000000,2858.294988,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,0,3,28,0.000000,0.306272,813.391385,24.000000,837.391385,0.000000,2734.146097,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,1,3,28,0.000000,0.306272,937.569803,24.000000,961.569803,0.000000,3139.598006,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,0,3,29,267960.788649,0.961814,929.409407,19.000000,948.409407,257728.415988,986.063302,249045277.808154,5091254.984333,1,0
case_5x30,ga_greedy_only,1,3,29,0.000000,0.961814,847.207293,19.000000,866.207293,0.000000,900.597586,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,0,4,0,0.000000,0.540000,862.655137,14.000000,876.655137,0.000000,1623.435439,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,1,4,0,0.000000,0.540000,926.999545,14.000000,940.999545,0.000000,1742.591749,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,0,4,1,0.000000,0.490000,809.027682,22.000000,831.027682,0.000000,1695.974860,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,1,4,1,0.000000,0.490000,890.173310,22.000000,912.173310,0.000000,1861.578184,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,0,4,2,0.000000,0.340000,923.901352,25.000000,948.901352,0.000000,2790.886330,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,1,4,2,0.000000,0.340000,921.584641,25.000000,946.584641,0.000000,2784.072473,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,0,4,3,0.000000,0.620000,906.078369,10.000000,916.078369,0.000000,1477.545756,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,1,4,3,0.000000,0.620000,902.216840,10.000000,912.216840,0.000000,1471.317483,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,0,4,4,0.000000,0.610000,874.415834,23.000000,897.415834,0.000000,1471.173498,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,1,4,4,0.000000,0.610000,879.055731,23.000000,902.055731,0.000000,1478.779887,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,0,4,5,0.000000,0.650000,980.058050,20.000000,1000.058050,0.000000,1538.550845,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,1,4,5,0.000000,0.650000,941.096515,20.000000,961.096515,0.000000,1478.610023,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,0,4,6,0.000000,0.370000,897.130788,28.000000,925.130788,0.000000,2500.353481,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,1,4,6,0.000000,0.370000,893.248166,28.000000,921.248166,0.000000,2489.859908,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,0,4,7,0.000000,0.310000,921.652600,26.000000,947.652600,0.000000,3056.943870,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,1,4,7,0.000000,0.310000,907.039295,26.000000,933.039295,0.000000,3009.804176,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,0,4,8,0.000000,0.320000,964.597013,19.000000,983.597013,0.000000,3073.740666,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,1,4,8,0.000000,0.320000,864.525103,19.000000,883.525103,0.000000,2761.015947,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,0,4,9,0.000000,0.420000,996.559651,27.000000,1023.559651,0.000000,2437.046788,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,1,4,9,0.000000,0.420000,906.757771,27.000000,933.757771,0.000000,2223.232789,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,0,4,10,0.000000,0.260000,888.146005,23.000000,911.146005,0.000000,3504.407711,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,1,4,10,0.000000,0.260000,971.283957,23.000000,994.283957,0.000000,3824.169064,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,0,4,11,0.000000,0.450000,838.189030,11.000000,849.189030,0.000000,1887.086732,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,1,4,11,0.000000,0.450000,858.504466,11.000000,869.504466,0.000000,1932.232146,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,0,4,12,0.000000,0.260000,964.873022,13.000000,977.873022,0.000000,3761.050086,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,1,4,12,0.000000,0.260000,967.958292,13.000000,980.958292,0.000000,3772.916508,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,0,4,13,0.000000,0.760000,934.892383,13.000000,947.892383,0.000000,1247.226820,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,1,4,13,0.000000,0.760000,907.635872,13.000000,920.635872,0.000000,1211.362989,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,0,4,14,0.000000,0.260000,982.905889,29.000000,1011.905889,0.000000,3891.945727,0.000000,0.000000,0,1
case_5x30,ga_greedy_only,1,4,14,0.000000,0.260000,955.261624,29.000000,984.261624,0.000000,3785.621631,0.000000,0.000000,0,1
case_5x30,ga_greedy_only,0,4,15,0.000000,0.930000,840.990395,21.000000,861.990395,0.000000,926.871393,0.000000,0.000000,0,1
case_5x30,ga_greedy_only,1,4,15,0.000000,0.930000,932.357189,21.000000,953.357189,0.000000,1025.115257,0.000000,0.000000,0,1
case_5x30,ga_greedy_only,0,4,16,0.000000,0.680000,852.769355,25.000000,877.769355,0.000000,1290.837287,0.000000,0.000000,0,1
case_5x30,ga_greedy_only,1,4,16,0.000000,0.680000,818.716819,25.000000,843.716819,0.000000,1240.760027,0.000000,0.000000,0,1
case_5x30,ga_greedy_only,0,4,17,100000.000000,0.790000,800.326133,10.000000,810.326133,79000.000000,1025.729283,80032613.348272,1000000.000000,1,1
case_5x30,ga_greedy_only,1,4,17,0.000000,0.790000,838.854982,10.000000,848.854982,0.000000,1074.499977,0.000000,0.000000,0,1
case_5x30,ga_greedy_only,0,4,18,0.000000,0.450000,903.296534,20.000000,923.296534,0.000000,2051.770076,0.000000,0.000000,0,1
case_5x30,ga_greedy_only,1,4,18,0.000000,0.450000,902.910818,20.000000,922.910818,0.000000,2050.912929,0.000000,0.000000,0,1
case_5x30,ga_greedy_only,0,4,19,0.000000,0.770000,941.437216,28.000000,969.437216,0.000000,1259.009371,0.000000,0.000000,0,1
case_5x30,ga_greedy_only,1,4,19,0.000000,0.770000,835.890603,28.000000,863.890603,0.000000,1121.935848,0.000000,0.000000,0,1
case_5x30,ga_greedy_only,0,4,20,100000.000000,0.389479,871.474247,16.000000,887.474247,38947.936823,2278.616839,87147424.677749,1600000.000000,1,1
case_5x30,ga_greedy_only,1,4,20,0.000000,0.389479,986.860105,16.000000,1002.860105,0.000000,2574.873502,0.000000,0.000000,0,1
case_5x30,ga_greedy_only,0,4,21,0.000000,0.671815,945.396498,17.000000,962.396498,0.000000,1432.532458,0.000000,0.000000,0,1
case_5x30,ga_greedy_only,1,4,21,0.000000,0.671815,964.376954,17.000000,981.376954,0.000000,1460.784972,0.000000,0.000000,0,1
case_5x30,ga_greedy_only,0,4,22,0.000000,0.816304,865.257916,17.000000,882.257916,0.000000,1080.795555,0.000000,0.000000,0,1
case_5x30,ga_greedy_only,1,4,22,0.000000,0.816304,839.356834,17.000000,856.356834,0.000000,1049.065860,0.000000,0.000000,0,1
case_5x30,ga_greedy_only,0,4,23,0.000000,0.755508,802.273043,29.000000,831.273043,0.000000,1100.283892,0.000000,0.000000,0,1
case_5x30,ga_greedy_only,1,4,23,0.000000,0.755508,939.308125,29.000000,968.308125,0.000000,1281.665323,0.000000,0.000000,0,1
case_5x30,ga_greedy_only,0,4,24,100000.000000,0.611432,880.539359,23.000000,903.539359,61143.197518,1477.743061,88053935.880899,2300000.000000,1,1
case_5x30,ga_greedy_only,1,4,24,100000.000000,0.611432,985.454700,23.000000,1008.454700,61143.197518,1649.332618,98545470.048821,2300000.000000,1,1
case_5x30,ga_greedy_only,0,4,25,0.000000,0.544961,994.851015,18.000000,1012.851015,0.000000,1858.575113,0.000000,0.000000,0,1
case_5x30,ga_greedy_only,1,4,25,0.000000,0.544961,875.709977,18.000000,893.709977,0.000000,1639.952073,0.000000,0.000000,0,1
case_5x30,ga_greedy_only,0,4,26,0.000000,0.637902,911.540900,20.000000,931.540900,0.000000,1460.320258,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,1,4,26,0.000000,0.637902,870.957551,20.000000,890.957551,0.000000,1396.700199,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,0,4,27,0.000000,0.337051,800.331752,29.000000,829.331752,0.000000,2460.554245,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,1,4,27,0.000000,0.337051,945.390584,29.000000,974.390584,0.000000,2890.931019,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,0,4,28,0.000000,0.306272,813.391385,26.000000,839.391385,0.000000,2740.676248,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,1,4,28,0.000000,0.306272,937.569803,26.000000,963.569803,0.000000,3146.128157,0.000000,0.000000,0,0
case_5x30,ga_greedy_only,0,4,29,403902.759052,0.961814,929.409407,14.000000,943.409407,388479.295156,980.864791,375391023.973328,5654638.626734,1,0
case_5x30,ga_greedy_only,1,4,29,0.000000,0.961814,847.207293,14.000000,861.207293,0.000000,895.399075,0.000000,0.000000,0,0
